nom;prix_intervalle;rating;nb_notes;adresse;ville;latitude;longitude;main_category;lat_round;lon_round;commune;code_postal;code_insee;arrondissement;zone_paris;
Nomás Paris 10 - Mexican Street Food;5.5;4.8;1501;44 Rue du Faubourg Saint-Denis;Paris, Île-de-France, France;48.8715425;2.3537468;mexicain;48.8715;2.3537;Paris;75010;;10;intermediaire;
Le TY Louis;30.0;4.8;2375;240 Rue Du Faubourg Saint Antoine;Paris, Île-de-France, France;48.8492139;2.3895622;restaurant;48.8492;2.3896;Paris;75012;;12;intermediaire;
Le Café De Paris Friedland;20.0;4.8;3986;45 Av. de Friedland;Paris, Île-de-France, France;48.8738392;2.2978032;café;48.8738;2.2978;Paris;75008;;8;centre;
La Pause Libanaise Sentier;15.0;4.8;1078;104 Rue Réaumur;Paris, Île-de-France, France;48.8673826;2.3479814;fast food;48.8674;2.348;Paris;75002;;2;centre;
Mr Zhao;15.0;4.8;2195;37 Rue des Jeuneurs;Paris, Île-de-France, France;48.8705055;2.3430087;chinois;48.8705;2.343;Paris;75002;;2;centre;
Le 5ème CRU — Chez BruNab;25.0;4.8;813;7 Rue du Cardinal Lemoine;Paris, Île-de-France, France;48.8490311;2.3541716;pub et bar;48.849;2.3542;Paris;75005;;5;centre;
Café Courtial;15.0;4.8;469;2 Rue Sauval;Paris, Île-de-France, France;48.8615925;2.342442;café;48.8616;2.3424;Paris;75001;;1;centre;
Parcelles;62.0;4.8;486;13 Rue Chapon;Paris, Île-de-France, France;48.8632026;2.356599;restaurant;48.8632;2.3566;Paris;75003;;3;centre;
Esalta;5.5;4.8;405;71 Rue Greneta;Paris, Île-de-France, France;48.865547;2.3473222;restaurant;48.8655;2.3473;Paris;75002;;2;centre;
La Maison Du Daya - Paris 1er;15.0;4.8;729;53 Rue De Richelieu;Paris, Île-de-France, France;48.8665628;2.3372511;restaurant;48.8666;2.3373;Paris;75001;;1;centre;
Açaï & You - Maubeuge (brunch & Coffee);15.0;4.8;2259;78 Rue de Maubeuge;Paris, Île-de-France, France;48.8791062;2.3480292;café;48.8791;2.348;Paris;75009;;9;centre;
L'Auberge des Crus;45.0;4.8;129;13 Rue Bosio;Paris, Île-de-France, France;48.8496609;2.2654811;restaurant;48.8497;2.2655;Paris;75016;;16;peripherie;
Unplug Bar - Cocktails & Tapas;32.0;4.8;985;57 Rue d'Anjou;Paris, Île-de-France, France;48.8736194;2.3224078;pub et bar;48.8736;2.3224;Paris;75008;;8;centre;
VG Pâtisserie - Pâtisserie Végétale;5.5;4.8;3507;123 Boulevard Voltaire;Paris, Île-de-France, France;48.8569444;2.3819444;végétarien;48.8569;2.3819;Paris;75011;;11;intermediaire;
Il était une oie dans le Sud Ouest;30.5;4.8;2516;8 Rue Gustave Flaubert;Paris, Île-de-France, France;48.8815089;2.2990842;restaurant;48.8815;2.2991;Paris;75017;;17;peripherie;
Le Bélisaire;30.5;4.8;2444;2 Rue Marmontel;Paris, Île-de-France, France;48.8374358;2.3010062;restaurant français;48.8374;2.301;Paris;75015;;15;intermediaire;
TOWA Restaurant;60.0;4.8;816;75 Rue Crozatier;Paris, Île-de-France, France;48.849591;2.3793134;restaurant français;48.8496;2.3793;Paris;75012;;12;intermediaire;
Le Cotte Rôti;54.0;4.8;959;1 Rue de Cotte;Paris, Île-de-France, France;48.8481646;2.3766494;restaurant français;48.8482;2.3766;Paris;75012;;12;intermediaire;
L'Etoile Longchamp (Restaurant Marocain );25.0;4.8;1135;19 Rue de Longchamp;Paris, Île-de-France, France;48.8648348;2.2908572;restaurant;48.8648;2.2909;Paris;75116;;16;peripherie;
Café Lapérouse Paris;19.5;4.8;2526;2 Pl. de la Concorde;Paris, Île-de-France, France;48.8667698;2.3229809;café;48.8668;2.323;Paris;75008;;8;centre;
Flocon;36.0;4.8;606;75 Rue Mouffetard;Paris, Île-de-France, France;48.8421312;2.3498261;restaurant;48.8421;2.3498;Paris;75005;;5;centre;
Péniche Le Marcounet;25.0;4.8;3720;Port des Célestins, Quai de l'Hôtel de ville;Paris, Île-de-France, France;48.853314;2.356877;pub et bar;48.8533;2.3569;Paris;75004;;4;centre;
Le Petit Pontoise;34.0;4.8;4196;9 Rue de Pontoise;Paris, Île-de-France, France;48.8498704;2.3521152;restaurant français;48.8499;2.3521;Paris;75005;;5;centre;
Maison Rostang;100.0;4.8;1814;20 Rue Rennequin;Paris, Île-de-France, France;48.881428;2.2984965;restaurant français;48.8814;2.2985;Paris;75017;;17;peripherie;
Quick Paris place de Clichy (Chabert);15.0;4.8;1859;11, Place de Clichy;Paris, Île-de-France, France;48.883831;2.327119;fast food;48.8838;2.3271;Paris;75017;;17;peripherie;
Exotica;15.0;4.8;2954;75 Av. Emile Zola;Paris, Île-de-France, France;48.846715;2.286731;restaurant;48.8467;2.2867;Paris;75015;;15;intermediaire;
Le Cépage Montmartrois;25.0;4.8;2426;65 Rue Caulaincourt;Paris, Île-de-France, France;48.8896498;2.3358619;pub et bar;48.8896;2.3359;Paris;75018;;18;peripherie;
Amorino Gelato - Paris Cler;5.5;4.8;2551;42 Rue Cler;Paris, Île-de-France, France;48.8563202;2.3065088;desserts;48.8563;2.3065;Paris;75007;;7;centre;
Le Campanella;25.0;4.8;3422;18 Av. Bosquet;Paris, Île-de-France, France;48.8586111;2.3033333;pub et bar;48.8586;2.3033;Paris;75007;;7;centre;
Numidia - Restaurant Algérien & BBQ;15.0;4.8;812;7 Bd de Belleville;Paris, Île-de-France, France;48.867593;2.3820248;restaurant;48.8676;2.382;Paris;75011;;11;intermediaire;
Yasmin;15.0;4.8;5980;71/73 Pass. Brady;Paris, Île-de-France, France;48.871349;2.3545874;restaurant;48.8713;2.3546;Paris;75010;;10;intermediaire;
LA GRAPPE;15.0;4.8;1162;5 Rue des Petits Carreaux;Paris, Île-de-France, France;48.8666405;2.3471054;pub et bar;48.8666;2.3471;Paris;75002;;2;centre;
Les bariolés de Maud - 11e;25.0;4.8;3417;8 Rue Saint-Bernard;Paris, Île-de-France, France;48.8509951;2.3816425;restaurant français;48.851;2.3816;Paris;75011;;11;intermediaire;
Eclair De Génie Café;15.0;4.8;1059;122 Rue Montmartre;Paris, Île-de-France, France;48.8679213;2.3439371;café;48.8679;2.3439;Paris;75002;;2;centre;
Le Double Fond;15.5;4.8;1956;1 Pl. du Marché Sainte-Catherine;Paris, Île-de-France, France;48.8553775;2.3625905;café;48.8554;2.3626;Paris;75004;;4;centre;
Les Belles Plantes;25.0;4.8;1804;47 Rue Cuvier;Paris, Île-de-France, France;48.8446687;2.3571464;restaurant français;48.8447;2.3571;Paris;75005;;5;centre;
Maison Dubois;100.0;4.8;116;2 Rue de Vienne;Paris, Île-de-France, France;48.876243;2.3213817;restaurant français;48.8762;2.3214;Paris;75008;;8;centre;
Les Demoiselles Restaurant Café Paris 17;20.5;4.8;1819;23 Rue Léon Jost;Paris, Île-de-France, France;48.8812074;2.3016923;restaurant français;48.8812;2.3017;Paris;75017;;17;peripherie;
Bobo snack;15.0;4.8;539;27 Rue Meslay;Paris, Île-de-France, France;48.8677008;2.3596784;restaurant;48.8677;2.3597;Paris;75003;;3;centre;
Eat africa - Restaurant africain;15.0;4.8;1294;13 Rue de Suez;Paris, Île-de-France, France;48.8872592;2.3520551;restaurant africains;48.8873;2.3521;Paris;75018;;18;peripherie;
BENKAY TEPPAN-YAKI;100.0;4.8;3977;61 Quai de Grenelle;Paris, Île-de-France, France;48.8498943;2.2833381;restaurant;48.8499;2.2833;Paris;75015;;15;intermediaire;
Amorino Gelato - Paris Mouffetard;5.5;4.8;1281;18 Rue Mouffetard;Paris, Île-de-France, France;48.8443279;2.3492272;desserts;48.8443;2.3492;Paris;75005;;5;centre;
Le Quincy;81.5;4.8;710;28 Av. Ledru Rollin;Paris, Île-de-France, France;48.8470716;2.3701354;restaurant français;48.8471;2.3701;Paris;75012;;12;intermediaire;
La Couvée Montmartre;15.5;4.8;2969;32 Rue Véron;Paris, Île-de-France, France;48.8849924;2.3356595;restaurant;48.885;2.3357;Paris;75018;;18;peripherie;
Kuti;15.0;4.8;869;6 R. des Petites Écuries;Paris, Île-de-France, France;48.8730875;2.353871;restaurant africains;48.8731;2.3539;Paris;75010;;10;intermediaire;
RAVIOLI NORD-EST;15.0;4.8;1023;17 Rue Du Faubourg Montmartre;Paris, Île-de-France, France;48.8726108;2.3430152;restaurant chinois;48.8726;2.343;Paris;75009;;9;centre;
Hélia Champs Elysées;25.0;4.8;3227;16 Rue du Colisée;Paris, Île-de-France, France;48.8707248;2.3085568;restaurant;48.8707;2.3086;Paris;75008;;8;centre;
Café DUNKERQUE;15.0;4.8;2185;1 Av. Trudaine;Paris, Île-de-France, France;48.8817819;2.3464189;café;48.8818;2.3464;Paris;75009;;9;centre;
La Poule au Pot;100.0;4.8;2421;9 Rue Vauvilliers;Paris, Île-de-France, France;48.8618061;2.3432436;restaurant français;48.8618;2.3432;Paris;75001;;1;centre;
NiuNiu Hot Pot 洪记;40.0;4.8;452;11 Rue Greneta;Paris, Île-de-France, France;48.865217;2.3524289;restaurant;48.8652;2.3524;Paris;75003;;3;centre;
Merci Jérôme Pont-neuf;5.5;4.8;889;12 Quai de la Mégisserie;Paris, Île-de-France, France;48.8581023;2.3446601;café géorgien;48.8581;2.3447;Paris;75001;;1;centre;
Baguette - Restaurant;30.0;4.8;1066;16 Rue Marie Stuart;Paris, Île-de-France, France;48.8651159;2.347515;restaurant français;48.8651;2.3475;Paris;75002;;2;centre;
La Damascèna;15.0;4.8;535;38 Rue Dauphine;Paris, Île-de-France, France;48.8543947;2.3389318;restaurant;48.8544;2.3389;Paris;75006;;6;centre;
Le Squab;15.0;4.8;336;Rue des Fossés Saint-Bernard;Paris, Île-de-France, France;48.8480873;2.3540335;fast food;48.8481;2.354;Paris;75005;;5;centre;
Auptitgrec Crêperie;5.5;4.8;1341;9 Rue Victor Cousin;Paris, Île-de-France, France;48.8476825;2.3424713;cafeteria;48.8477;2.3425;Paris;75005;;5;centre;
Le Verre Volé;1.0;4.8;2320;67 Rue de Lancry;Paris, Île-de-France, France;48.8728531;2.3635187;pub et bar;48.8729;2.3635;Paris;75010;;10;intermediaire;
Mill Crêpes;5.5;4.8;401;460 rue Gabriel Peri;Colombes, Île-de-France, France;48.915019;2.230233;fast food;48.915;2.2302;Colombes;92700;;;hors_paris;
Relais Louis XIII;100.0;4.8;1537;8 Rue des Grands Augustins;Paris, Île-de-France, France;48.8546268;2.3408106;restaurant français;48.8546;2.3408;Paris;75006;;6;centre;
Les Éditeurs;34.5;4.8;7762;4 Carr de l'Odéon;Paris, Île-de-France, France;48.8519407;2.338382;restaurant français;48.8519;2.3384;Paris;75006;;6;centre;
KIM Restaurant Japonais Opéra/Grand boulevard;15.0;4.8;895;4 Rue de Port-Mahon;Paris, Île-de-France, France;48.8692358;2.3342042;restaurant japonais;48.8692;2.3342;Paris;75002;;2;centre;
Comme Chez Soi;25.0;4.8;3412;19 Rue de la Gaité;Paris, Île-de-France, France;48.8400284;2.3240038;cafeteria;48.84;2.324;Paris;75014;;14;intermediaire;
Le comptoir de la traboule;15.5;4.8;1917;1 bis Rue Augereau;Paris, Île-de-France, France;48.8578967;2.3017798;restaurant;48.8579;2.3018;Paris;75007;;7;centre;
Le Saint-Regis - Paris;15.5;4.8;6904;6 Rue Jean du Bellay;Paris, Île-de-France, France;48.8529059;2.3537978;café;48.8529;2.3538;Paris;75004;;4;centre;
Bouillon Racine;33.5;4.8;5874;3 Rue Racine;Paris, Île-de-France, France;48.850176;2.342022;restaurant français;48.8502;2.342;Paris;75006;;6;centre;
Big Black Cook;15.0;4.8;1870;7 Rue Tiquetonne;Paris, Île-de-France, France;48.8643012;2.3496497;restaurant;48.8643;2.3496;Paris;75002;;2;centre;
Chez Michel;38.0;4.8;1627;10 Rue de Belzunce;Paris, Île-de-France, France;48.8795698;2.3522211;restaurant;48.8796;2.3522;Paris;75010;;10;intermediaire;
Santa Carne;32.0;4.8;4185;3 Bd Richard-Lenoir;Paris, Île-de-France, France;48.8548062;2.3693831;restaurant à viande;48.8548;2.3694;Paris;75011;;11;intermediaire;
Trois Fois plus de Piment;15.0;4.8;3695;184 Rue Saint-Martin;Paris, Île-de-France, France;48.8628031;2.3524354;restaurant;48.8628;2.3524;Paris;75003;;3;centre;
Atelier Carnem;186.5;4.8;2394;5 Rue du Pot de Fer;Paris, Île-de-France, France;48.8429061;2.3492088;restaurant à viande;48.8429;2.3492;Paris;75005;;5;centre;
Residence Kann Coffee Shop;5.5;4.8;590;28 Rue des Vinaigriers;Paris, Île-de-France, France;48.8732839;2.3628555;café;48.8733;2.3629;Paris;75010;;10;intermediaire;
Un Jour À Lhasa;15.0;4.8;819;312 Rue Saint-Martin;Paris, Île-de-France, France;48.8679745;2.3551784;restaurant tibétains;48.868;2.3552;Paris;75003;;3;centre;
DS Café;25.0;4.8;1114;25 Av. Niel;Paris, Île-de-France, France;48.8811015;2.2952348;café;48.8811;2.2952;Paris;75017;;17;peripherie;
All In Sushi - Meilleur Sushi à Paris Fraîcheur & Qualité près de la Place des Vosges et restaurant Rue de Turenne;15.0;4.8;991;40 Rue de Turenne;Paris, Île-de-France, France;48.8576394;2.364641;sushis;48.8576;2.3646;Paris;75003;;3;centre;
